"","Familysur","Title","PassengerId","Survived","Pclass","Name","Sex","Age","SibSp","Parch","Ticket","Fare","Cabin","Embarked","TicketFreq","FareAdj","FamilySize","FP","wc","FA","Surname","GroupId","Color","GroupFreq","TicketId","FS","group"
"1141",0,"woman",1141,NA,3,"Khalil, Mrs. Betros (Zahie Maria"" Elias)""","female",30.1516245487365,1,0,"2660",14.4542,"","C",2,7.2271,2,108.2271,2,30.1516245487365,"Khalil","Zabour-3-266X-14.4542-C",5,1,"3-266X-14.4542-C",0,1
"1142",1,"woman",1142,NA,2,"West, Miss. Barbara J","female",0.92,1,2,"C.A. 34651",27.75,"","S",4,6.9375,4,207.9375,1,-0.92,"West","West-2-C.A. 3465X-27.75-S",NA,3,"2-C.A. 3465X-27.75-S",1,1
"1143",0,"man",1143,NA,3,"Abrahamsson, Mr. Abraham August Johannes","male",20,0,0,"SOTON/O2 3101284",7.925,"","S",1,7.925,1,108.925,0,20,"Abrahamsson","noGroup",NA,782,"3-SOTON/O2 310128X-7.925-S",0.5,0
"1144",0,"man",1144,NA,1,"Clark, Mr. Walter Miller","male",27,1,0,"13508",136.7792,"C89","C",2,68.3896,2,369.3896,0,27,"Clark","noGroup",NA,782,"1-1350X-136.7792-C",0.5,0
"1145",0,"man",1145,NA,3,"Salander, Mr. Karl Johan","male",24,0,0,"7266",9.325,"","S",1,9.325,1,110.325,0,24,"Salander","noGroup",NA,782,"3-726X-9.325-S",0.5,0
"1146",0,"man",1146,NA,3,"Wenzel, Mr. Linhart","male",32.5,0,0,"345775",9.5,"","S",1,9.5,1,110.5,0,32.5,"Wenzel","noGroup",NA,782,"3-34577X-9.5-S",0.5,0
"1147",0,"man",1147,NA,3,"MacKay, Mr. George William","male",30.1516245487365,0,0,"C.A. 42795",7.55,"","S",1,7.55,1,108.55,0,30.1516245487365,"MacKay","noGroup",NA,782,"3-C.A. 4279X-7.55-S",0.5,0
"1148",0,"man",1148,NA,3,"Mahon, Mr. John","male",30.1516245487365,0,0,"AQ/4 3130",7.75,"","Q",1,7.75,1,108.75,0,30.1516245487365,"Mahon","noGroup",NA,782,"3-AQ/4 313X-7.75-Q",0.5,0
"1149",0,"man",1149,NA,3,"Niklasson, Mr. Samuel","male",28,0,0,"363611",8.05,"","S",1,8.05,1,109.05,0,28,"Niklasson","noGroup",NA,782,"3-36361X-8.05-S",0.5,0
"1150",0,"woman",1150,NA,2,"Bentham, Miss. Lilian W","female",19,0,0,"28404",13,"","S",1,13,1,214,2,19,"Bentham","noGroup",NA,1,"2-2840X-13-S",0.5,2
"1151",0,"man",1151,NA,3,"Midtsjo, Mr. Karl Albert","male",21,0,0,"345501",7.775,"","S",1,7.775,1,108.775,0,21,"Midtsjo","noGroup",NA,782,"3-34550X-7.775-S",0.5,0
"1152",1,"man",1152,NA,3,"de Messemaeker, Mr. Guillaume Joseph","male",36.5,1,0,"345572",17.4,"","S",2,8.7,2,109.7,0,36.5,"de Messemaeker","noGroup",NA,782,"3-34557X-17.4-S",0.5,0
"1153",0,"man",1153,NA,3,"Nilsson, Mr. August Ferdinand","male",21,0,0,"350410",7.8542,"","S",1,7.8542,1,108.8542,0,21,"Nilsson","noGroup",NA,782,"3-35041X-7.8542-S",0.5,0
"1154",1,"woman",1154,NA,2,"Wells, Mrs. Arthur Henry (Addie"" Dart Trevaskis)""","female",29,0,2,"29103",23,"","S",3,7.66666666666667,3,208.666666666667,2,29,"Wells","Wells-2-2910X-23-S",NA,3,"2-2910X-23-S",1,1
"1155",0,"woman",1155,NA,3,"Klasen, Miss. Gertrud Emilia","female",1,1,1,"350405",12.1833,"","S",2,6.09165,3,107.09165,1,-1,"Klasen","Klasen-3-35040X-12.1833-S",NA,2,"3-35040X-12.1833-S",0.5,1
"1156",0,"man",1156,NA,2,"Portaluppi, Mr. Emilio Ilario Giuseppe","male",30,0,0,"C.A. 34644",12.7375,"","C",1,12.7375,1,213.7375,0,30,"Portaluppi","noGroup",NA,782,"2-C.A. 3464X-12.7375-C",0.5,0
"1157",0,"man",1157,NA,3,"Lyntakoff, Mr. Stanko","male",30.1516245487365,0,0,"349235",7.8958,"","S",1,7.8958,1,108.8958,0,30.1516245487365,"Lyntakoff","noGroup",NA,782,"3-34923X-7.8958-S",0.5,0
"1158",0,"man",1158,NA,1,"Chisholm, Mr. Roderick Robert Crispin","male",42.0173267326733,0,0,"112051",0,"","S",1,0,1,301,0,42.0173267326733,"Chisholm","noGroup",NA,782,"1-11205X-0-S",0.5,0
"1159",0,"man",1159,NA,3,"Warren, Mr. Charles William","male",30.1516245487365,0,0,"C.A. 49867",7.55,"","S",1,7.55,1,108.55,0,30.1516245487365,"Warren","noGroup",NA,782,"3-C.A. 4986X-7.55-S",0.5,0
"1160",0,"woman",1160,NA,3,"Howard, Miss. May Elizabeth","female",24.063829787234,0,0,"A. 2. 39186",8.05,"","S",1,8.05,1,109.05,2,24.063829787234,"Howard","noGroup",NA,1,"3-A. 2. 3918X-8.05-S",0.5,2
"1161",0,"man",1161,NA,3,"Pokrnic, Mr. Mate","male",17,0,0,"315095",8.6625,"","S",1,8.6625,1,109.6625,0,17,"Pokrnic","noGroup",NA,782,"3-31509X-8.6625-S",0.5,0
"1162",0,"man",1162,NA,1,"McCaffry, Mr. Thomas Francis","male",46,0,0,"13050",75.2417,"C6","C",2,37.62085,1,338.62085,0,46,"McCaffry","noGroup",NA,782,"1-1305X-75.2417-C",0.5,0
"1163",0,"man",1163,NA,3,"Fox, Mr. Patrick","male",30.1516245487365,0,0,"368573",7.75,"","Q",1,7.75,1,108.75,0,30.1516245487365,"Fox","noGroup",NA,782,"3-36857X-7.75-Q",0.5,0
"1164",0,"woman",1164,NA,1,"Clark, Mrs. Walter Miller (Virginia McDowell)","female",26,1,0,"13508",136.7792,"C89","C",2,68.3896,2,369.3896,2,26,"Clark","noGroup",NA,1,"1-1350X-136.7792-C",0.5,2
"1165",0,"woman",1165,NA,3,"Lennon, Miss. Mary","female",24.063829787234,1,0,"370371",15.5,"","Q",2,7.75,2,108.75,2,24.063829787234,"Lennon","noGroup",NA,1,"3-37037X-15.5-Q",0.5,2
"1166",0,"man",1166,NA,3,"Saade, Mr. Jean Nassr","male",30.1516245487365,0,0,"2676",7.225,"","C",1,7.225,1,108.225,0,30.1516245487365,"Saade","noGroup",NA,782,"3-267X-7.225-C",0.5,0
"1167",0,"woman",1167,NA,2,"Bryhl, Miss. Dagmar Jenny Ingeborg ","female",20,1,0,"236853",26,"","S",2,13,2,214,2,20,"Bryhl","noGroup",NA,1,"2-23685X-26-S",0.5,2
"1168",0,"man",1168,NA,2,"Parker, Mr. Clifford Richard","male",28,0,0,"SC 14888",10.5,"","S",1,10.5,1,211.5,0,28,"Parker","noGroup",NA,782,"2-SC 1488X-10.5-S",0.5,0
"1169",1,"man",1169,NA,2,"Faunthorpe, Mr. Harry","male",40,1,0,"2926",26,"","S",2,13,2,214,0,40,"Faunthorpe","noGroup",NA,782,"2-292X-26-S",0.5,0
"1170",0,"man",1170,NA,2,"Ware, Mr. John James","male",30,1,0,"CA 31352",21,"","S",2,10.5,2,211.5,0,30,"Ware","noGroup",NA,782,"2-CA 3135X-21-S",0.5,0
"1171",0,"man",1171,NA,2,"Oxenham, Mr. Percy Thomas","male",22,0,0,"W./C. 14260",10.5,"","S",1,10.5,1,211.5,0,22,"Oxenham","noGroup",NA,782,"2-W./C. 1426X-10.5-S",0.5,0
"1172",0,"woman",1172,NA,3,"Oreskovic, Miss. Jelka","female",23,0,0,"315085",8.6625,"","S",1,8.6625,1,109.6625,2,23,"Oreskovic","noGroup",NA,1,"3-31508X-8.6625-S",0.5,2
"1173",0,"boy",1173,NA,3,"Peacock, Master. Alfred Edward","male",0.75,1,1,"SOTON/O.Q. 3101315",13.775,"","S",3,4.59166666666667,3,105.591666666667,1,-0.75,"Peacock","Peacock-3-SOTON/O.Q. 310131X-13.775-S",NA,3,"3-SOTON/O.Q. 310131X-13.775-S",0.5,1
"1174",0,"woman",1174,NA,3,"Fleming, Miss. Honora","female",24.063829787234,0,0,"364859",7.75,"","Q",1,7.75,1,108.75,2,24.063829787234,"Fleming","noGroup",NA,1,"3-36485X-7.75-Q",0.5,2
"1175",1,"woman",1175,NA,3,"Touma, Miss. Maria Youssef","female",9,1,1,"2650",15.2458,"","C",3,5.08193333333333,3,106.081933333333,1,-9,"Touma","Touma-3-265X-15.2458-C",NA,3,"3-265X-15.2458-C",1,1
"1176",0,"woman",1176,NA,3,"Rosblom, Miss. Salli Helena","female",2,1,1,"370129",20.2125,"","S",3,6.7375,3,107.7375,1,-2,"Rosblom","Rosblom-3-37012X-20.2125-S",NA,2,"3-37012X-20.2125-S",0,1
"1177",0,"man",1177,NA,3,"Dennis, Mr. William","male",36,0,0,"A/5 21175",7.25,"","S",1,7.25,1,108.25,0,36,"Dennis","noGroup",NA,782,"3-A/5 2117X-7.25-S",0.5,0
"1178",0,"man",1178,NA,3,"Franklin, Mr. Charles (Charles Fardon)","male",30.1516245487365,0,0,"SOTON/O.Q. 3101314",7.25,"","S",1,7.25,1,108.25,0,30.1516245487365,"Franklin","noGroup",NA,782,"3-SOTON/O.Q. 310131X-7.25-S",0.5,0
"1179",0,"man",1179,NA,1,"Snyder, Mr. John Pillsbury","male",24,1,0,"21228",82.2667,"B45","S",2,41.13335,2,342.13335,0,24,"Snyder","noGroup",NA,782,"1-2122X-82.2667-S",0.5,0
"1180",0,"man",1180,NA,3,"Mardirosian, Mr. Sarkis","male",30.1516245487365,0,0,"2655",7.2292,"F E46","C",1,7.2292,1,108.2292,0,30.1516245487365,"Mardirosian","noGroup",NA,782,"3-265X-7.2292-C",0.5,0
"1181",0,"man",1181,NA,3,"Ford, Mr. Arthur","male",30.1516245487365,0,0,"A/5 1478",8.05,"","S",1,8.05,1,109.05,0,30.1516245487365,"Ford","noGroup",NA,782,"3-A/5 147X-8.05-S",0.5,0
"1182",0,"man",1182,NA,1,"Rheims, Mr. George Alexander Lucien","male",42.0173267326733,0,0,"PC 17607",39.6,"","S",1,39.6,1,340.6,0,42.0173267326733,"Rheims","noGroup",NA,782,"1-PC 1760X-39.6-S",0.5,0
"1183",0,"woman",1183,NA,3,"Daly, Miss. Margaret Marcella Maggie""""","female",30,0,0,"382650",6.95,"","Q",1,6.95,1,107.95,2,30,"Daly","noGroup",NA,1,"3-38265X-6.95-Q",0.5,2
"1184",0,"man",1184,NA,3,"Nasr, Mr. Mustafa","male",30.1516245487365,0,0,"2652",7.2292,"","C",1,7.2292,1,108.2292,0,30.1516245487365,"Nasr","noGroup",NA,782,"3-265X-7.2292-C",0.5,0
"1185",1,"man",1185,NA,1,"Dodge, Dr. Washington","male",53,1,1,"33638",81.8583,"A34","S",3,27.2861,3,328.2861,0,53,"Dodge","noGroup",NA,782,"1-3363X-81.8583-S",0.5,0
"1186",0,"man",1186,NA,3,"Wittevrongel, Mr. Camille","male",36,0,0,"345771",9.5,"","S",1,9.5,1,110.5,0,36,"Wittevrongel","noGroup",NA,782,"3-34577X-9.5-S",0.5,0
"1187",0,"man",1187,NA,3,"Angheloff, Mr. Minko","male",26,0,0,"349202",7.8958,"","S",1,7.8958,1,108.8958,0,26,"Angheloff","noGroup",NA,782,"3-34920X-7.8958-S",0.5,0
"1188",1,"woman",1188,NA,2,"Laroche, Miss. Louise","female",1,1,2,"SC/Paris 2123",41.5792,"","C",4,10.3948,4,211.3948,1,-1,"Laroche","Laroche-2-SC/Paris 212X-41.5792-C",NA,3,"2-SC/Paris 212X-41.5792-C",1,1
"1189",0,"man",1189,NA,3,"Samaan, Mr. Hanna","male",30.1516245487365,2,0,"2662",21.6792,"","C",3,7.2264,3,108.2264,0,30.1516245487365,"Samaan","noGroup",NA,782,"3-266X-21.6792-C",0.5,0
"1190",0,"man",1190,NA,1,"Loring, Mr. Joseph Holland","male",30,0,0,"113801",45.5,"","S",1,45.5,1,346.5,0,30,"Loring","noGroup",NA,782,"1-11380X-45.5-S",0.5,0
"1191",0,"man",1191,NA,3,"Johansson, Mr. Nils","male",29,0,0,"347467",7.8542,"","S",1,7.8542,1,108.8542,0,29,"Johansson","noGroup",NA,782,"3-34746X-7.8542-S",0.5,0
"1192",0,"man",1192,NA,3,"Olsson, Mr. Oscar Wilhelm","male",32,0,0,"347079",7.775,"","S",1,7.775,1,108.775,0,32,"Olsson","noGroup",NA,782,"3-34707X-7.775-S",0.5,0
"1193",0,"man",1193,NA,2,"Malachard, Mr. Noel","male",30.1516245487365,0,0,"237735",15.0458,"D","C",1,15.0458,1,216.0458,0,30.1516245487365,"Malachard","noGroup",NA,782,"2-23773X-15.0458-C",0.5,0
"1194",0,"man",1194,NA,2,"Phillips, Mr. Escott Robert","male",43,0,1,"S.O./P.P. 2",21,"","S",2,10.5,2,211.5,0,43,"Phillips","noGroup",NA,782,"2-S.O./P.P. X-21-S",0.5,0
"1195",0,"man",1195,NA,3,"Pokrnic, Mr. Tome","male",24,0,0,"315092",8.6625,"","S",1,8.6625,1,109.6625,0,24,"Pokrnic","noGroup",NA,782,"3-31509X-8.6625-S",0.5,0
"1196",0,"woman",1196,NA,3,"McCarthy, Miss. Catherine Katie""""","female",24.063829787234,0,0,"383123",7.75,"","Q",1,7.75,1,108.75,2,24.063829787234,"McCarthy","noGroup",NA,1,"3-38312X-7.75-Q",0.5,2
"1197",0,"woman",1197,NA,1,"Crosby, Mrs. Edward Gifford (Catherine Elizabeth Halstead)","female",64,1,1,"112901",26.55,"B26","S",1,26.55,3,327.55,2,64,"Crosby","noGroup",NA,1,"1-11290X-26.55-S",0.5,2
"1198",0,"man",1198,NA,1,"Allison, Mr. Hudson Joshua Creighton","male",30,1,2,"113781",151.55,"C22 C26","S",6,25.2583333333333,4,326.258333333333,0,30,"Allison","noGroup",NA,782,"1-11378X-151.55-S",0.5,0
"1199",1,"boy",1199,NA,3,"Aks, Master. Philip Frank","male",0.83,0,1,"392091",9.35,"","S",2,4.675,2,105.675,1,-0.83,"Aks","Aks-3-39209X-9.35-S",NA,2,"3-39209X-9.35-S",1,1
"1200",1,"man",1200,NA,1,"Hays, Mr. Charles Melville","male",55,1,1,"12749",93.5,"B69","S",4,23.375,3,324.375,0,55,"Hays","noGroup",NA,782,"1-1274X-93.5-S",0.5,0
"1201",0,"woman",1201,NA,3,"Hansen, Mrs. Claus Peter (Jennie L Howard)","female",45,1,0,"350026",14.1083,"","S",2,7.05415,2,108.05415,2,45,"Hansen","noGroup",NA,1,"3-35002X-14.1083-S",0.5,2
"1202",0,"man",1202,NA,3,"Cacic, Mr. Jego Grga","male",18,0,0,"315091",8.6625,"","S",1,8.6625,1,109.6625,0,18,"Cacic","noGroup",NA,782,"3-31509X-8.6625-S",0.5,0
"1203",0,"man",1203,NA,3,"Vartanian, Mr. David","male",22,0,0,"2658",7.225,"","C",1,7.225,1,108.225,0,22,"Vartanian","noGroup",NA,782,"3-265X-7.225-C",0.5,0
"1204",0,"man",1204,NA,3,"Sadowitz, Mr. Harry","male",30.1516245487365,0,0,"LP 1588",7.575,"","S",1,7.575,1,108.575,0,30.1516245487365,"Sadowitz","noGroup",NA,782,"3-LP 158X-7.575-S",0.5,0
"1205",0,"woman",1205,NA,3,"Carr, Miss. Jeannie","female",37,0,0,"368364",7.75,"","Q",1,7.75,1,108.75,2,37,"Carr","noGroup",NA,1,"3-36836X-7.75-Q",0.5,2
"1206",1,"woman",1206,NA,1,"White, Mrs. John Stuart (Ella Holmes)","female",55,0,0,"PC 17760",135.6333,"C32","C",4,33.908325,1,334.908325,2,55,"White","noGroup",NA,1,"1-PC 1776X-135.6333-C",0.5,2
"1207",0,"woman",1207,NA,3,"Hagardon, Miss. Kate","female",17,0,0,"AQ/3. 30631",7.7333,"","Q",1,7.7333,1,108.7333,2,17,"Hagardon","noGroup",NA,1,"3-AQ/3. 3063X-7.7333-Q",0.5,2
"1208",1,"man",1208,NA,1,"Spencer, Mr. William Augustus","male",57,1,0,"PC 17569",146.5208,"B78","C",3,48.8402666666667,2,349.840266666667,0,57,"Spencer","noGroup",NA,782,"1-PC 1756X-146.5208-C",0.5,0
"1209",0,"man",1209,NA,2,"Rogers, Mr. Reginald Harry","male",19,0,0,"28004",10.5,"","S",1,10.5,1,211.5,0,19,"Rogers","noGroup",NA,782,"2-2800X-10.5-S",0.5,0
"1210",0,"man",1210,NA,3,"Jonsson, Mr. Nils Hilding","male",27,0,0,"350408",7.8542,"","S",1,7.8542,1,108.8542,0,27,"Jonsson","noGroup",NA,782,"3-35040X-7.8542-S",0.5,0
"1211",0,"man",1211,NA,2,"Jefferys, Mr. Ernest Wilfred","male",22,2,0,"C.A. 31029",31.5,"","S",3,10.5,3,211.5,0,22,"Jefferys","noGroup",NA,782,"2-C.A. 3102X-31.5-S",0.5,0
"1212",0,"man",1212,NA,3,"Andersson, Mr. Johan Samuel","male",26,0,0,"347075",7.775,"","S",1,7.775,1,108.775,0,26,"Andersson","noGroup",NA,782,"3-34707X-7.775-S",0.5,0
"1213",0,"man",1213,NA,3,"Krekorian, Mr. Neshan","male",25,0,0,"2654",7.2292,"F E57","C",1,7.2292,1,108.2292,0,25,"Krekorian","noGroup",NA,782,"3-265X-7.2292-C",0.5,0
"1214",0,"man",1214,NA,2,"Nesson, Mr. Israel","male",26,0,0,"244368",13,"F2","S",1,13,1,214,0,26,"Nesson","noGroup",NA,782,"2-24436X-13-S",0.5,0
"1215",0,"man",1215,NA,1,"Rowe, Mr. Alfred G","male",33,0,0,"113790",26.55,"","S",1,26.55,1,327.55,0,33,"Rowe","noGroup",NA,782,"1-11379X-26.55-S",0.5,0
"1216",1,"woman",1216,NA,1,"Kreuchen, Miss. Emilie","female",39,0,0,"24160",211.3375,"","S",4,52.834375,1,353.834375,2,39,"Kreuchen","noGroup",NA,1,"1-2416X-211.3375-S",0.5,2
"1217",0,"man",1217,NA,3,"Assam, Mr. Ali","male",23,0,0,"SOTON/O.Q. 3101309",7.05,"","S",1,7.05,1,108.05,0,23,"Assam","noGroup",NA,782,"3-SOTON/O.Q. 310130X-7.05-S",0.5,0
"1218",1,"woman",1218,NA,2,"Becker, Miss. Ruth Elizabeth","female",12,2,1,"230136",39,"F4","S",4,9.75,4,210.75,1,-12,"Becker","Becker-2-23013X-39-S",NA,4,"2-23013X-39-S",1,1
"1219",1,"man",1219,NA,1,"Rosenshine, Mr. George (Mr George Thorne"")""","male",46,0,0,"PC 17585",79.2,"","C",2,39.6,1,340.6,0,46,"Rosenshine","noGroup",NA,782,"1-PC 1758X-79.2-C",0.5,0
"1220",1,"man",1220,NA,2,"Clarke, Mr. Charles Valentine","male",29,1,0,"2003",26,"","S",2,13,2,214,0,29,"Clarke","noGroup",NA,782,"2-200X-26-S",0.5,0
"1221",0,"man",1221,NA,2,"Enander, Mr. Ingvar","male",21,0,0,"236854",13,"","S",1,13,1,214,0,21,"Enander","noGroup",NA,782,"2-23685X-13-S",0.5,0
"1222",0,"woman",1222,NA,2,"Davies, Mrs. John Morgan (Elizabeth Agnes Mary White) ","female",48,0,2,"C.A. 33112",36.75,"","S",4,9.1875,3,210.1875,2,48,"Davies","Davies-2-C.A. 3311X-36.75-S",NA,2,"2-C.A. 3311X-36.75-S",1,1
"1223",0,"man",1223,NA,1,"Dulles, Mr. William Crothers","male",39,0,0,"PC 17580",29.7,"A18","C",1,29.7,1,330.7,0,39,"Dulles","noGroup",NA,782,"1-PC 1758X-29.7-C",0.5,0
"1224",0,"man",1224,NA,3,"Thomas, Mr. Tannous","male",30.1516245487365,0,0,"2684",7.225,"","C",1,7.225,1,108.225,0,30.1516245487365,"Thomas","noGroup",NA,782,"3-268X-7.225-C",0.5,0
"1225",1,"woman",1225,NA,3,"Nakid, Mrs. Said (Waika Mary"" Mowad)""","female",19,1,1,"2653",15.7417,"","C",3,5.24723333333333,3,106.247233333333,2,19,"Nakid","Nakid-3-265X-15.7417-C",NA,2,"3-265X-15.7417-C",1,1
"1226",0,"man",1226,NA,3,"Cor, Mr. Ivan","male",27,0,0,"349229",7.8958,"","S",1,7.8958,1,108.8958,0,27,"Cor","noGroup",NA,782,"3-34922X-7.8958-S",0.5,0
"1227",0,"man",1227,NA,1,"Maguire, Mr. John Edward","male",30,0,0,"110469",26,"C106","S",1,26,1,327,0,30,"Maguire","noGroup",NA,782,"1-11046X-26-S",0.5,0
"1228",0,"man",1228,NA,2,"de Brito, Mr. Jose Joaquim","male",32,0,0,"244360",13,"","S",1,13,1,214,0,32,"de Brito","noGroup",NA,782,"2-24436X-13-S",0.5,0
"1229",0,"man",1229,NA,3,"Elias, Mr. Joseph","male",39,0,2,"2675",7.2292,"","C",1,7.2292,3,108.2292,0,39,"Elias","noGroup",NA,782,"3-267X-7.2292-C",0.5,0
"1230",0,"man",1230,NA,2,"Denbury, Mr. Herbert","male",25,0,0,"C.A. 31029",31.5,"","S",3,10.5,1,211.5,0,25,"Denbury","noGroup",NA,782,"2-C.A. 3102X-31.5-S",0.5,0
"1231",0,"boy",1231,NA,3,"Betros, Master. Seman","male",24.063829787234,0,0,"2622",7.2292,"","C",1,7.2292,1,108.2292,0,24.063829787234,"Betros","noGroup",NA,1,"3-262X-7.2292-C",0.5,0
"1232",0,"man",1232,NA,2,"Fillbrook, Mr. Joseph Charles","male",18,0,0,"C.A. 15185",10.5,"","S",1,10.5,1,211.5,0,18,"Fillbrook","noGroup",NA,782,"2-C.A. 1518X-10.5-S",0.5,0
"1233",0,"man",1233,NA,3,"Lundstrom, Mr. Thure Edvin","male",32,0,0,"350403",7.5792,"","S",1,7.5792,1,108.5792,0,32,"Lundstrom","noGroup",NA,782,"3-35040X-7.5792-S",0.5,0
"1234",0,"man",1234,NA,3,"Sage, Mr. John George","male",30.1516245487365,1,9,"CA. 2343",69.55,"","S",11,6.32272727272727,11,107.322727272727,0,30.1516245487365,"Sage","noGroup",NA,782,"3-CA. 234X-69.55-S",0.5,0
"1235",1,"woman",1235,NA,1,"Cardeza, Mrs. James Warburton Martinez (Charlotte Wardle Drake)","female",58,0,1,"PC 17755",512.3292,"B51 B53 B55","C",4,128.0823,2,429.0823,2,58,"Cardeza","noGroup",NA,1,"1-PC 1775X-512.3292-C",0.5,2
"1236",0,"boy",1236,NA,3,"van Billiard, Master. James William","male",7.72877358490566,1,1,"A/5. 851",14.5,"","S",3,4.83333333333333,3,105.833333333333,1,-7.72877358490566,"van Billiard","van Billiard-3-A/5. 85X-14.5-S",NA,2,"3-A/5. 85X-14.5-S",0.5,1
"1237",0,"woman",1237,NA,3,"Abelseth, Miss. Karen Marie","female",16,0,0,"348125",7.65,"","S",1,7.65,1,108.65,2,16,"Abelseth","noGroup",NA,1,"3-34812X-7.65-S",0.5,2
"1238",0,"man",1238,NA,2,"Botsford, Mr. William Hull","male",26,0,0,"237670",13,"","S",1,13,1,214,0,26,"Botsford","noGroup",NA,782,"2-23767X-13-S",0.5,0
"1239",0,"woman",1239,NA,3,"Whabee, Mrs. George Joseph (Shawneene Abi-Saab)","female",38,0,0,"2688",7.2292,"","C",1,7.2292,1,108.2292,2,38,"Whabee","noGroup",NA,1,"3-268X-7.2292-C",0.5,2
"1240",0,"man",1240,NA,2,"Giles, Mr. Ralph","male",24,0,0,"248726",13.5,"","S",1,13.5,1,214.5,0,24,"Giles","noGroup",NA,782,"2-24872X-13.5-S",0.5,0
"1241",1,"woman",1241,NA,2,"Walcroft, Miss. Nellie","female",31,0,0,"F.C.C. 13528",21,"","S",2,10.5,1,211.5,2,31,"Walcroft","noGroup",NA,1,"2-F.C.C. 1352X-21-S",0.5,2
"1242",1,"woman",1242,NA,1,"Greenfield, Mrs. Leo David (Blanche Strouse)","female",45,0,1,"PC 17759",63.3583,"D10 D12","C",2,31.67915,2,332.67915,2,45,"Greenfield","noGroup",NA,1,"1-PC 1775X-63.3583-C",0.5,2
"1243",0,"man",1243,NA,2,"Stokes, Mr. Philip Joseph","male",25,0,0,"F.C.C. 13540",10.5,"","S",1,10.5,1,211.5,0,25,"Stokes","noGroup",NA,782,"2-F.C.C. 1354X-10.5-S",0.5,0
"1244",0,"man",1244,NA,2,"Dibden, Mr. William","male",18,0,0,"S.O.C. 14879",73.5,"","S",7,10.5,1,211.5,0,18,"Dibden","noGroup",NA,782,"2-S.O.C. 1487X-73.5-S",0.5,0
"1245",1,"man",1245,NA,2,"Herman, Mr. Samuel","male",49,1,2,"220845",65,"","S",5,13,4,214,0,49,"Herman","noGroup",NA,782,"2-22084X-65-S",0.5,0
"1246",0,"woman",1246,NA,3,"Dean, Miss. Elizabeth Gladys Millvina""""","female",0.17,1,2,"C.A. 2315",20.575,"","S",4,5.14375,4,106.14375,1,-0.17,"Dean","Dean-3-C.A. 231X-20.575-S",NA,3,"3-C.A. 231X-20.575-S",1,1
"1247",0,"man",1247,NA,1,"Julian, Mr. Henry Forbes","male",50,0,0,"113044",26,"E60","S",1,26,1,327,0,50,"Julian","noGroup",NA,782,"1-11304X-26-S",0.5,0
"1248",1,"woman",1248,NA,1,"Brown, Mrs. John Murray (Caroline Lane Lamson)","female",59,2,0,"11769",51.4792,"C101","S",2,25.7396,3,326.7396,2,59,"Brown","noGroup",NA,1,"1-1176X-51.4792-S",0.5,2
"1249",0,"man",1249,NA,3,"Lockyer, Mr. Edward","male",30.1516245487365,0,0,"1222",7.8792,"","S",1,7.8792,1,108.8792,0,30.1516245487365,"Lockyer","noGroup",NA,782,"3-122X-7.8792-S",0.5,0
"1250",0,"man",1250,NA,3,"O'Keefe, Mr. Patrick","male",30.1516245487365,0,0,"368402",7.75,"","Q",1,7.75,1,108.75,0,30.1516245487365,"O'Keefe","noGroup",NA,782,"3-36840X-7.75-Q",0.5,0
"1251",0,"woman",1251,NA,3,"Lindell, Mrs. Edvard Bengtsson (Elin Gerda Persson)","female",30,1,0,"349910",15.55,"","S",2,7.775,2,108.775,2,30,"Lindell","noGroup",NA,1,"3-34991X-15.55-S",0.5,2
"1252",0,"boy",1252,NA,3,"Sage, Master. William Henry","male",14.5,8,2,"CA. 2343",69.55,"","S",11,6.32272727272727,11,107.322727272727,1,-14.5,"Sage","Sage-3-CA. 234X-69.55-S",NA,7,"3-CA. 234X-69.55-S",0,1
"1253",0,"woman",1253,NA,2,"Mallet, Mrs. Albert (Antoinette Magnin)","female",24,1,1,"S.C./PARIS 2079",37.0042,"","C",3,12.3347333333333,3,213.334733333333,2,24,"Mallet","Mallet-2-S.C./PARIS 207X-37.0042-C",NA,2,"2-S.C./PARIS 207X-37.0042-C",1,1
"1254",0,"woman",1254,NA,2,"Ware, Mrs. John James (Florence Louise Long)","female",31,0,0,"CA 31352",21,"","S",2,10.5,1,211.5,2,31,"Ware","noGroup",NA,1,"2-CA 3135X-21-S",0.5,2
"1255",0,"man",1255,NA,3,"Strilic, Mr. Ivan","male",27,0,0,"315083",8.6625,"","S",1,8.6625,1,109.6625,0,27,"Strilic","noGroup",NA,782,"3-31508X-8.6625-S",0.5,0
"1256",1,"woman",1256,NA,1,"Harder, Mrs. George Achilles (Dorothy Annan)","female",25,1,0,"11765",55.4417,"E50","C",2,27.72085,2,328.72085,2,25,"Harder","noGroup",NA,1,"1-1176X-55.4417-C",0.5,2
"1257",0,"woman",1257,NA,3,"Sage, Mrs. John (Annie Bullen)","female",30.1516245487365,1,9,"CA. 2343",69.55,"","S",11,6.32272727272727,11,107.322727272727,2,30.1516245487365,"Sage","Sage-3-CA. 234X-69.55-S",NA,7,"3-CA. 234X-69.55-S",0,1
"1258",0,"man",1258,NA,3,"Caram, Mr. Joseph","male",30.1516245487365,1,0,"2689",14.4583,"","C",2,7.22915,2,108.22915,0,30.1516245487365,"Caram","noGroup",NA,782,"3-268X-14.4583-C",0.5,0
